customer_id,customer_name,gender,age_group,city,state,customer_segment,signup_date
C00986,Simon Mody,Female,55+,Visakhapatnam,Andhra Pradesh,Loyal,2024-04-20
C00987,Unnati Konda,Male,35-44,Kochi,Kerala,Regular,2025-12-08
C00988,Robert Pillai,Female,45-54,Jaipur,Rajasthan,Loyal,2025-08-23
C00989,Frederick Rout,Female,55+,Bengaluru,Karnataka,Loyal,2024-05-08
C00990,Bahadurjit Lad,Female,55+,Bhopal,Madhya Pradesh,Loyal,2025-10-16
C00991,Arjun Dubey,Male,25-34,Patna,Bihar,Regular,2025-10-07
C00992,Ekantika Taneja,Female,25-34,Delhi,Delhi,High Value,2025-07-29
C00993,Maya Sabharwal,Female,18-24,Mysuru,Karnataka,Loyal,2025-04-11
C00994,Veda Sidhu,Female,55+,Patna,Bihar,Regular,2024-03-31
C00995,Omaja Chaudry,Female,45-54,Kochi,Kerala,Loyal,2024-03-11
C00996,Pratyush Chhabra,Male,18-24,Bhopal,Madhya Pradesh,Regular,2025-12-24
C00997,Guneet Mand,Male,25-34,Coimbatore,Tamil Nadu,Regular,2024-07-03
C00998,Brijesh Nadig,Female,35-44,Mysuru,Karnataka,New,2024-04-02
C00999,Ekaja Ramachandran,Female,25-34,Coimbatore,Tamil Nadu,Loyal,2023-09-28
C01000,Devika Kothari,Female,45-54,Coimbatore,Tamil Nadu,New,2024-04-30
C01001,Rudra Purohit,Male,55+,Patna,Bihar,Regular,2024-08-12
C01002,Joshua Parsa,Female,18-24,Bhopal,Madhya Pradesh,Loyal,2024-01-09
C01003,Jagdish Ratti,Female,35-44,Kolkata,West Bengal,High Value,2023-09-06
C01004,Avi Kaur,Male,35-44,Coimbatore,Tamil Nadu,Regular,2024-09-22
C01005,Samar Sarma,Male,35-44,Lucknow,Uttar Pradesh,Loyal,2026-05-21
C01006,Triveni Pal,Male,25-34,Patna,Bihar,Regular,2025-09-27
C01007,Kashvi Mistry,Male,25-34,Mysuru,Karnataka,High Value,2024-10-05
C01008,Omaja Kumer,Male,45-54,Bhopal,Madhya Pradesh,New,2024-03-22
C01009,Yagnesh Parmer,Female,25-34,Pune,Maharashtra,New,2025-11-19
C01010,Jason Chander,Male,35-44,Pune,Maharashtra,Regular,2024-09-07
C01011,Lohit Ranganathan,Male,25-34,Bengaluru,Karnataka,Loyal,2023-10-29
C01012,Raagini Dewan,Male,55+,Visakhapatnam,Andhra Pradesh,Loyal,2024-03-21
C01013,Dhriti Soman,Female,55+,Delhi,Delhi,Regular,2024-12-23
C01014,Anika Goda,Female,55+,Madurai,Tamil Nadu,Regular,2024-03-07
C01015,Baljiwan Lad,Male,55+,Mysuru,Karnataka,New,2023-10-02
C01016,Faris Rama,female,18-24,Patna,Bihar,Regular,2025-08-23
C01017,Warinder Goda,Female,35-44,Hyderabad,Telangana,Regular,2024-02-08
C01018,Geetika D’Alia,Female,55+,Hyderabad,Telangana,Loyal,2024-12-07
C01019,Krishna Mishra,Male,35-44,Chennai,Tamil Nadu,Regular,2025-02-01
C01020,Zansi Borra,Male,18-24,Visakhapatnam,Andhra Pradesh,Regular,2024-07-06
C01021,Jeet Balay,Female,18-24,Jaipur,Rajasthan,Regular,2025-08-27
C01022,Neel Iyengar,Female,18-24,Patna,Bihar,Loyal,2025-08-04
C01023,Bina Nagar,Female,45-54,Ahmedabad,Gujarat,New,2025-05-07
C01024,Ryan Chana,Female,55+,Hyderabad,Telangana,New,2024-06-12
C01025,Qarin Kapur,Male,55+,Trichy,Tamil Nadu,Regular,2025-11-01
C01026,Nakul Kala,Male,25-34,Madurai,Tamil Nadu,Loyal,2025-04-26
C01027,Chakrika Kanda,Male,25-34,Kochi,Kerala,Regular,2025-04-13
C01028,Wridesh Deshmukh,Male,25-34,Kochi,Kerala,New,2026-05-20
C01029,Kashvi Biswas,Male,18-24,Jaipur,Rajasthan,New,2024-03-05
C01030,Krish Nazareth,Female,55+,Mysuru,Karnataka,New,2026-02-09
C01031,Ishwar Pandya,Female,45-54,Mumbai,Maharashtra,Regular,2026-06-16
C01032,Jhalak Nagy,Female,35-44,Kolkata,West Bengal,New,2024-12-04
C01033,Isaiah Mangat,Male,55+,Trichy,Tamil Nadu,New,2025-03-07
C01034,Madhavi Khalsa,Male,18-24,Bhubaneswar,Odisha,Regular,2025-03-07
C01035,Orinder Brar,Male,35-44,Bhopal,Madhya Pradesh,Loyal,2025-11-20
C01036,Aditya Kari,Male,35-44,Delhi,Delhi,Loyal,2025-07-16
C01037,Triya Salvi,Female,45-54,Lucknow,Uttar Pradesh,Loyal,2026-03-06
C01038,Pratyush Nadig,Female,25-34,Chennai,Tamil Nadu,Regular,2025-08-13
C01039,Zaid Mohanty,Female,55+,Bengaluru,Karnataka,Regular,2025-03-23
C01040,Balhaar Baria,Female,35-44,Bengaluru,Karnataka,High Value,2024-12-17
C01041,Eesha Oak,Male,18-24,Chennai,Tamil Nadu,New,2026-06-14
C01042,Anirudh Bhat,Female,55+,Bhubaneswar,Odisha,Regular,2024-12-23
C01043,Gabriel Prakash,Female,25-34,Madurai,Tamil Nadu,Loyal,2025-07-17
C01044,Rudra Deol,Male,45-54,Ahmedabad,Gujarat,Loyal,2026-03-19
C01045,David Misra,Male,25-34,Bhopal,Madhya Pradesh,New,2026-06-09
C01046,Adweta Hari,Female,25-34,Visakhapatnam,Andhra Pradesh,New,2023-11-23
C01047,Ranbir Gulati,Male,55+,Bhubaneswar,Odisha,Regular,2024-10-28
C01048,Vasana Ghose,Male,35-44,Patna,Bihar,Regular,2024-02-15
C01049,Ojas Varty,Male,25-34,Pune,Maharashtra,Loyal,2025-12-07
C01050,Januja Tata,Female,35-44,Indore,Madhya Pradesh,New,2026-06-08
C01051,Hardik Din,Male,35-44,Mumbai,Maharashtra,Regular,2024-04-28
C01052,Kamya Iyengar,Female,45-54,Hyderabad,Telangana,Regular,2023-11-30
C01053,Aachal Patla,Female,55+,Visakhapatnam,Andhra Pradesh,New,2023-09-24
C01054,Gunbir Kaur,Female,35-44,Bhubaneswar,Odisha,High Value,2024-03-02
C01055,Ayush Kant,Male,35-44,Mysuru,Karnataka,Regular,2023-08-23
C01056,Chatresh Datta,Female,35-44,Mumbai,Maharashtra,Loyal,2026-04-19
C01057,Samuel Sanghvi,Female,45-54,Bengaluru,Karnataka,Regular,2024-03-19
C01058,Varsha Saxena,Female,45-54,Ahmedabad,Gujarat,Regular,2026-05-04
C01059,Yatan Sem,Male,35-44,Mysuru,Karnataka,Loyal,2024-08-24
C01060,Janani Chanda,Male,35-44,Bengaluru,Karnataka,Loyal,2025-05-31
C01061,Teerth Mani,Male,18-24,Madurai,Tamil Nadu,Loyal,2024-11-24
C01062,Nikita Nayak,Female,55+,Chennai,Tamil Nadu,Regular,2025-07-06
C01063,Hitesh Subramanian,Female,55+,Coimbatore,Tamil Nadu,Loyal,2025-04-05
C01064,Januja Om,Female,25-34,Patna,Bihar,Regular,2024-06-28
C01065,Bahadurjit Wason,Female,25-34,Mumbai,Maharashtra,Regular,2026-05-11
C01066,Yachana Morar,Male,45-54,Bhopal,Madhya Pradesh,Regular,2025-11-15
C01067,Benjamin Tella,Male,55+,Chennai,Tamil Nadu,Regular,2024-12-04
C01068,Dalaja Bandi,Male,45-54,Bhopal,Madhya Pradesh,New,2024-06-28
C01069,Yamini Gade,Male,45-54,Bhubaneswar,Odisha,Loyal,2026-05-29
C01070,Yashawini Pant,Male,45-54,Coimbatore,Tamil Nadu,Regular,2024-05-31
C01071,Zansi Borra,Female,25-34,Pune,Maharashtra,New,2026-03-10
C01072,Arya Krishnan,Female,45-54,Hyderabad,Telangana,Regular,2025-05-23
C01073,Ekaja Rau,Male,18-24,Lucknow,Uttar Pradesh,High Value,2025-06-30
C01074,Anthony Raja,Male,55+,Jaipur,Rajasthan,Regular,2025-12-06
C01075,Bishakha Prasad,Female,55+,Pune,Maharashtra,Regular,2023-09-20
C01076,Kamya Deo,Female,45-54,Mysuru,Karnataka,Regular,2026-03-15
C01077,Adya Bhatnagar,Female,45-54,Madurai,Tamil Nadu,High Value,2024-06-02
C01078,Frederick Raj,Female,35-44,Mumbai,Maharashtra,Loyal,2024-06-23
C01079,Tanay Chakrabarti,Female,45-54,Ahmedabad,Gujarat,Loyal,2024-01-19
C01080,Harshil Pandit,Male,45-54,Chennai,Tamil Nadu,New,2023-11-08
C01081,Urmi Chad,Female,25-34,Madurai,Tamil Nadu,New,2025-11-13
C01082,Ganga Ahluwalia,Female,55+,Mysuru,Karnataka,Loyal,2024-10-25
C01083,Rachana Sabharwal,Male,45-54,Trichy,Tamil Nadu,Loyal,2025-02-12
C01084,Rachit Purohit,Female,45-54,Trichy,Tamil Nadu,Regular,2024-09-05
C01085,Vincent Sarma,Male,45-54,Bhubaneswar,Odisha,New,2025-03-21
C01086,Andrew Ravi,Male,55+,Coimbatore,Tamil Nadu,Regular,2023-11-05
C01087,Mahika Chakrabarti,Male,55+,Bengaluru,Karnataka,New,2024-01-23
C01088,Chameli Johal,Female,25-34,Mysuru,Karnataka,Regular,2026-05-27
C01089,Charvi Bhatti,Male,35-44,Kolkata,West Bengal,Loyal,2025-05-22
C01090,Kabir Prasad,Female,55+,Hyderabad,Telangana,High Value,2025-07-22
C01091,Tanmayi Bora,Male,25-34,Indore,Madhya Pradesh,Loyal,2026-06-22
C01092,Tanvi Parmer,Male,55+,Visakhapatnam,Andhra Pradesh,Loyal,2024-02-18
C01093,Chakradev Khosla,Female,25-34,Mysuru,Karnataka,Loyal,2025-08-01
C01094,Zashil Nadkarni,Female,55+,Jaipur,Rajasthan,Regular,2025-07-30
C01095,Nimrat Bala,Female,45-54,Mumbai,Maharashtra,New,2025-01-12
C01096,Bhavya Dada,Male,55+,Chennai,Tamil Nadu,Loyal,2023-09-04
C01097,Nidra Murty,Female,25-34,Bhopal,Madhya Pradesh,Regular,2023-08-31
C01098,Mohini Sama,Female,55+,Mysuru,Karnataka,Regular,2024-04-11
C01099,Unnati Loke,Male,18-24,Patna,Bihar,Regular,2024-11-27
C01100,Yashica Vora,Male,45-54,Bengaluru,Karnataka,Regular,2025-05-25
C01101,Omaja Ghosh,Male,55+,Ahmedabad,Gujarat,Regular,2026-04-27
C01102,Aarav Khatri,Female,35-44,Indore,Madhya Pradesh,Regular,2025-07-22
C01103,Girik Sagar,Male,45-54,Bhubaneswar,Odisha,New,2023-12-19
C01104,Hemang Ahuja,Male,18-24,Indore,Madhya Pradesh,Regular,2024-04-15
C01105,Yadavi Kala,Female,35-44,Patna,Bihar,New,2024-01-19
C01106,Abhimanyu Pai,Male,55+,Chennai,Tamil Nadu,New,2024-05-01
C01107,Vedhika Chakraborty,Female,45-54,Hyderabad,Telangana,Regular,2024-08-04
C01108,Veda Handa,Female,55+,Bengaluru,Karnataka,Regular,2024-06-25
C01109,Ira Mukherjee,Female,55+,Patna,Bihar,Regular,2025-03-29
C01110,Abdul Divan,Female,25-34,Pune,Maharashtra,Regular,2024-06-05
C01111,Rehaan De,Female,25-34,Patna,Bihar,Regular,2025-05-13
C01112,Farhan Kohli,Female,35-44,Patna,Bihar,High Value,2025-06-19
C01113,Adweta Karpe,Female,45-54,Bhubaneswar,Odisha,Loyal,2025-08-01
C01114,Isha Khatri,Male,45-54,Trichy,Tamil Nadu,Loyal,2024-10-18
C01115,Ekani Chandran,Male,25-34,Mysuru,Karnataka,Regular,2023-09-05
C01116,Oni Bawa,Male,25-34,Jaipur,Rajasthan,Regular,2026-05-01
C01117,Bachittar Warrior,Male,25-34,Chennai,Tamil Nadu,Regular,2025-06-16
C01118,Laksh Dua,Female,18-24,Visakhapatnam,Andhra Pradesh,New,2025-03-16
C01119,Chakradhar Choudhary,Female,18-24,Mumbai,Maharashtra,Regular,2025-07-25
C01120,Diya Keer,Female,55+,Kolkata,West Bengal,Regular,2026-01-24
C01121,Gautami Srinivas,Male,25-34,Delhi,Delhi,Regular,2026-03-10
C01122,Radhika Venkatesh,Male,25-34,Lucknow,Uttar Pradesh,Loyal,2025-10-06
C01123,Nirja Divan,Female,25-34,Bhopal,Madhya Pradesh,New,2026-03-05
C01124,Devansh Kaur,Male,55+,Visakhapatnam,Andhra Pradesh,New,2026-02-09
C01125,Jason Bera,Female,25-34,Coimbatore,Tamil Nadu,Regular,2026-03-21
C01126,Nirja Nagarajan,Male,35-44,Mysuru,Karnataka,Loyal,2026-05-13
C01127,Mugdha Padmanabhan,Female,45-54,Ahmedabad,Gujarat,Regular,2025-09-25
C01128,Jacob Sarraf,Male,18-24,Bhopal,Madhya Pradesh,Loyal,2023-11-15
C01129,Zansi Biswas,Female,55+,Patna,Bihar,Loyal,2024-01-04
C01130,Timothy Din,Female,35-44,Ahmedabad,Gujarat,Regular,2023-09-27
C01131,Yashica Rama,Female,45-54,Hyderabad,Telangana,Regular,2025-02-13
C01132,Viraj Mani,Male,45-54,Pune,Maharashtra,Regular,2025-10-31
C01133,Veda Rai,Male,55+,Patna,Bihar,Regular,2026-06-05
C01134,Yash Kakar,Female,55+,Trichy,Tamil Nadu,Loyal,2024-09-07
C01135,Jonathan Kale,Female,45-54,Bhubaneswar,Odisha,High Value,2023-08-15
C01136,Indali Ram,Female,25-34,Bhubaneswar,Odisha,Loyal,2025-08-22
C01137,Faraj Anand,Female,55+,Lucknow,Uttar Pradesh,Loyal,2025-01-13
C01138,Watika Goel,Male,35-44,Indore,Madhya Pradesh,New,2024-09-14
C01139,Jalsa Sami,Male,35-44,Mumbai,Maharashtra,Regular,2025-09-24
C01140,Jasmit Narang,Male,35-44,Ahmedabad,Gujarat,Regular,2025-10-18
C01141,Dalbir Roy,Female,35-44,Madurai,Tamil Nadu,New,2025-05-09
C01142,Nikita Date,Female,35-44,Mysuru,Karnataka,Regular,2024-06-10
C01143,Vanya Mani,Female,25-34,Bhubaneswar,Odisha,Loyal,2024-04-16
C01144,Xiti Minhas,Female,25-34,Hyderabad,Telangana,Regular,2025-04-01
C01145,Jacob Ramakrishnan,Female,25-34,Mumbai,Maharashtra,Regular,2023-11-30
C01146,Sathvik Cheema,Female,25-34,Mumbai,Maharashtra,Loyal,2024-11-05
C01147,Caleb Mangal,Male,45-54,Trichy,Tamil Nadu,Regular,2024-02-18
C01148,Ladli Vora,Male,45-54,Patna,Bihar,Regular,2024-02-09
C01149,Ridhi Chanda,Female,55+,Jaipur,Rajasthan,Loyal,2023-12-27
C01150,Yashoda Chana,Male,55+,Indore,Madhya Pradesh,Regular,2025-06-14
C01151,Qabil Luthra,Male,18-24,Mumbai,Maharashtra,Regular,2023-09-15
C01152,Lakshmi Nazareth,Female,55+,Kochi,Kerala,New,2025-08-26
C01153,Ansh Kaur,Female,25-34,Ahmedabad,Gujarat,Regular,2025-04-09
C01154,Zarna Murthy,Female,35-44,Trichy,Tamil Nadu,Regular,2024-12-14
C01155,Hritik Parmar,Male,45-54,Chennai,Tamil Nadu,Regular,2025-11-27
C01156,Abdul Sheth,Female,55+,Jaipur,Rajasthan,Loyal,2025-03-21
C01157,Anita Bhatt,Female,25-34,Mysuru,Karnataka,Regular,2025-09-04
C01158,Naksh Kala,Female,35-44,Visakhapatnam,Andhra Pradesh,New,2025-05-14
C01159,Anthony Murthy,Male,45-54,Kochi,Kerala,Loyal,2025-08-29
C01160,Shivani Kaul,Female,45-54,Ahmedabad,Gujarat,Regular,2024-05-28
C01161,Gopal Parmar,Male,55+,Mysuru,Karnataka,Regular,2024-01-11
C01162,Samarth Sama,Female,25-34,Trichy,Tamil Nadu,Regular,2025-12-08
C01163,Sai Ramaswamy,Male,25-34,Kolkata,West Bengal,Loyal,2024-11-18
C01164,Widisha Zachariah,Female,18-24,Bengaluru,Karnataka,New,2026-05-08
C01165,Chanakya Gade,Male,55+,Indore,Madhya Pradesh,Regular,2025-06-13
C01166,Ayush Keer,Female,35-44,Jaipur,Rajasthan,Regular,2026-01-30
C01167,Tarak Pingle,Male,45-54,Bhubaneswar,Odisha,New,2023-10-29
C01168,Vivaan Bahri,Male,25-34,Mysuru,Karnataka,Loyal,2025-08-30
C01169,Yagnesh Upadhyay,Male,45-54,Indore,Madhya Pradesh,Loyal,2024-01-02
C01170,Onkar Krishna,Female,35-44,Pune,Maharashtra,Regular,2024-09-19
C01171,Niharika Rajagopal,Female,18-24,Pune,Maharashtra,Regular,2025-12-14
C01172,Veda Nagi,Male,55+,Ahmedabad,Gujarat,Regular,2024-08-21
C01173,Sachi Palla,Male,35-44,Patna,Bihar,Regular,2024-06-13
C01174,Aachal Vora,Female,45-54,Bhopal,Madhya Pradesh,Loyal,2025-03-06
C01175,Aradhana Lad,Female,45-54,Kolkata,West Bengal,Regular,2025-09-25
C01176,Vansha Wadhwa,Male,35-44,Bengaluru,Karnataka,Regular,2026-07-08
C01177,Gautam Nigam,Female,18-24,Visakhapatnam,Andhra Pradesh,New,2024-06-29
C01178,Hredhaan Chandran,Male,35-44,Jaipur,Rajasthan,Regular,2023-08-24
C01179,Ansh Narayan,Female,55+,Delhi,Delhi,Regular,2023-11-12
C01180,Ranveer Bhargava,Female,35-44,Pune,Maharashtra,Loyal,2023-09-26
C01181,Hemal Nanda,Female,45-54,Bhopal,Madhya Pradesh,New,2024-07-20
C01182,Eta Nanda,Male,25-34,Chennai,Tamil Nadu,Regular,2026-01-17
C01183,Anika Brahmbhatt,Male,25-34,Madurai,Tamil Nadu,Regular,2023-09-09
C01184,Rishi Balakrishnan,Male,45-54,Trichy,Tamil Nadu,Regular,2023-09-06
C01185,Dominic Bains,Female,55+,Chennai,Tamil Nadu,Loyal,2023-08-16
C01186,Matthew Rattan,Male,35-44,Madurai,Tamil Nadu,Regular,2026-06-28
C01187,Chaitaly Gill,Female,35-44,Madurai,Tamil Nadu,Regular,2026-05-25
C01188,Janani Gokhale,Female,25-34,Delhi,Delhi,New,2024-05-26
C01189,Krish Ramakrishnan,Male,18-24,Mysuru,Karnataka,Regular,2023-10-22
C01190,Ekbal Kulkarni,Female,45-54,Jaipur,Rajasthan,High Value,2026-02-28
C01191,Chameli Date,Female,55+,Patna,Bihar,Regular,2023-09-07
C01192,Kalpit Modi,Male,55+,Patna,Bihar,Regular,2024-05-16
C01193,Aayush Pandya,Female,55+,Bhubaneswar,Odisha,Regular,2025-11-25
C01194,Robert Khalsa,Female,35-44,Patna,Bihar,Regular,2024-11-01
C01195,Tanveer Kapadia,Male,45-54,Mumbai,Maharashtra,Regular,2026-06-06
C01196,Urmi Loyal,Female,25-34,Kochi,Kerala,Regular,2024-02-01
C01197,Nihal Hayer,Male,35-44,Chennai,Tamil Nadu,Regular,2026-01-31
C01198,Lajita Ahluwalia,Male,45-54,Patna,Bihar,Loyal,2025-04-12
C01199,Anvi Bhardwaj,Female,18-24,Indore,Madhya Pradesh,Loyal,2024-07-24
C01200,Advik Goel,Male,18-24,Delhi,Delhi,Regular,2023-11-15
C01201,Ayushman Dar,Female,55+,Hyderabad,Telangana,Regular,2025-08-11
C01202,Turvi Varkey,Male,45-54,Mumbai,Maharashtra,Loyal,2026-01-16
C01203,Hiral Parekh,Female,18-24,Mumbai,Maharashtra,Regular,2024-04-07
C01204,Lohit Balay,Female,35-44,Mumbai,Maharashtra,Regular,2026-03-17
C01205,Anusha Mand,Female,45-54,Patna,Bihar,New,2025-10-27
C01206,Ojas Kumar,Male,25-34,Madurai,Tamil Nadu,Regular,2024-11-11
C01207,Dev Venkatesh,Female,35-44,Lucknow,Uttar Pradesh,Loyal,2025-05-26
C01208,Anvi Raju,Male,35-44,Indore,Madhya Pradesh,New,2023-10-18
C01209,Sara Gulati,Male,25-34,Coimbatore,Tamil Nadu,High Value,2024-08-19
C01210,Sachi Reddy,Female,25-34,Delhi,Delhi,Loyal,2025-07-17
C01211,Aarini Das,Male,18-24,Chennai,Tamil Nadu,New,2024-09-06
C01212,Jhalak Solanki,Male,35-44,Indore,Madhya Pradesh,Regular,2025-05-15
C01213,Tanmayi Gopal,Female,45-54,Indore,Madhya Pradesh,Regular,2026-04-09
C01214,Balvan Borra,Female,18-24,Coimbatore,Tamil Nadu,Loyal,2024-12-07
C01215,Dhruv Chana,Male,35-44,Bengaluru,Karnataka,Loyal,2025-09-23
C01216,Shravya Chacko,Female,25-34,Madurai,Tamil Nadu,New,2026-06-17
C01217,Yash Palla,Female,18-24,Pune,Maharashtra,New,2024-08-21
C01218,Mason Sani,Female,45-54,Mumbai,Maharashtra,Regular,2026-02-12
C01219,Nathan Acharya,Male,45-54,Coimbatore,Tamil Nadu,Loyal,2025-11-24
C01220,Idika Bala,Male,45-54,Trichy,Tamil Nadu,Regular,2025-11-29
C01221,Nimrat Konda,Female,25-34,Delhi,Delhi,Regular,2024-10-27
C01222,Aishani Das,Male,35-44,Coimbatore,Tamil Nadu,Regular,2023-11-01
C01223,Charan Jha,Male,35-44,,Delhi,Loyal,2023-09-07
C01224,Wyatt Bhatnagar,Male,25-34,Hyderabad,Telangana,Regular,2024-06-16
C01225,Yug Kamdar,Male,25-34,Jaipur,Rajasthan,Loyal,2024-09-07
C01226,Ubika Soni,Male,45-54,Bhubaneswar,Odisha,Loyal,2024-08-18
C01227,Geetika Barman,Male,55+,Chennai,Tamil Nadu,Loyal,2024-01-01
C01228,Andrew Sandhu,Male,35-44,Indore,Madhya Pradesh,Loyal,2023-08-24
C01229,Meera Hegde,Male,45-54,Mumbai,Maharashtra,New,2024-04-27
C01230,Vasatika Raval,Female,18-24,Visakhapatnam,Andhra Pradesh,New,2024-09-12
C01231,Kabir Ganesan,Male,25-34,Bengaluru,Karnataka,Regular,2025-02-13
C01232,Jackson Sahni,Female,45-54,Jaipur,Rajasthan,Loyal,2024-04-25
C01233,Suhani Sehgal,Female,35-44,Chennai,Tamil Nadu,Loyal,2026-04-11
C01234,Maanav Wason,Male,45-54,Pune,Maharashtra,Loyal,2026-03-08
C01235,Quincy Narasimhan,Female,55+,Patna,Bihar,Regular,2025-09-14
C01236,Jairaj Ganesh,Male,55+,Hyderabad,Telangana,Regular,2023-11-13
C01237,Gayathri Rajan,Female,55+,Lucknow,Uttar Pradesh,Loyal,2025-05-18
C01238,Meghana Manda,Male,18-24,Patna,Bihar,Regular,2026-07-01
C01239,Chavvi Bhakta,Female,35-44,Lucknow,Uttar Pradesh,Regular,2023-11-26
C01240,Arya Babu,Male,55+,Lucknow,Uttar Pradesh,Regular,2025-03-08
C01241,Ganga Bansal,Male,55+,Mysuru,Karnataka,Loyal,2024-05-29
C01242,Rachana Bedi,Male,35-44,Visakhapatnam,Andhra Pradesh,Loyal,2024-11-27
C01243,Kashvi Bhalla,Female,25-34,Patna,Bihar,Regular,2025-07-01
C01244,Aashi Walia,Male,55+,Indore,Madhya Pradesh,Regular,2024-12-24
C01245,Aarnav Deshpande,Female,18-24,Kochi,Kerala,New,2025-12-01
C01246,Gabriel Bhatia,Male,25-34,Madurai,Tamil Nadu,New,2024-02-23
C01247,Eshana Ratta,Male,18-24,Coimbatore,Tamil Nadu,Regular,2025-07-09
C01248,Inaya Shere,Male,55+,Trichy,Tamil Nadu,Regular,2024-12-09
C01249,Ikbal Prabhakar,Female,55+,Kolkata,West Bengal,Regular,2026-02-02
C01250,Kamala Srivastava,Female,18-24,Bhubaneswar,Odisha,Regular,2023-10-04
C01251,Banjeet Krishna,Male,18-24,Visakhapatnam,Andhra Pradesh,Loyal,2024-06-12
C01252,Mitesh Ahluwalia,Female,18-24,Hyderabad,Telangana,Regular,2025-03-30
C01253,Daksh Ganesan,Female,55+,Coimbatore,Tamil Nadu,Loyal,2024-10-26
C01254,Lakshit Setty,Female,18-24,Kochi,Kerala,Loyal,2026-01-26
C01255,Rushil Rama,Male,18-24,Pune,Maharashtra,Loyal,2025-05-07
C01256,Sachi Purohit,Male,55+,Madurai,Tamil Nadu,New,2023-11-05
C01257,Darika Andra,Female,25-34,Mumbai,Maharashtra,New,2023-08-16
C01258,Bhavika Baral,Male,55+,Mumbai,Maharashtra,Loyal,2024-09-03
C01259,Balveer Aggarwal,Male,55+,Kochi,Kerala,Regular,2025-01-30
C01260,Sneha Agarwal,Female,18-24,Lucknow,Uttar Pradesh,New,2024-04-23
C01261,Upma Contractor,Female,55+,Mysuru,Karnataka,Regular,2025-05-31
C01262,Rachit Kibe,Female,35-44,Mysuru,Karnataka,Loyal,2025-05-04
C01263,Zinal Bhasin,Female,35-44,Patna,Bihar,Regular,2026-06-24
C01264,Harish Sani,Female,55+,Kochi,Kerala,Regular,2025-04-20
C01265,Indira Bhavsar,Male,45-54,Patna,Bihar,Loyal,2025-01-06
C01266,Girindra Shan,Female,45-54,Pune,Maharashtra,Regular,2026-04-09
C01267,Suhani Kari,Male,18-24,Kolkata,West Bengal,High Value,2025-11-11
C01268,Balveer Bhardwaj,Male,55+,Visakhapatnam,Andhra Pradesh,New,2024-04-30
C01269,Devansh Manne,Male,35-44,Delhi,Delhi,High Value,2026-06-13
C01270,Hritik Barad,Female,18-24,Hyderabad,Telangana,Loyal,2025-06-23
C01271,Jeet Issac,Male,18-24,Pune,Maharashtra,New,2024-02-21
C01272,Gaurav Pandit,Male,25-34,Ahmedabad,Gujarat,Regular,2025-12-13
C01273,Kala Menon,Male,25-34,Bhubaneswar,Odisha,Regular,2026-06-28
C01274,Indrajit Narayanan,Male,55+,Delhi,Delhi,Regular,2024-10-03
C01275,Idika Gaba,Male,35-44,Hyderabad,Telangana,Loyal,2024-02-27
C01276,Samesh Halder,Female,55+,Mysuru,Karnataka,Loyal,2025-05-08
C01277,Dhruv Nadig,Female,18-24,Trichy,Tamil Nadu,Loyal,2025-09-15
C01278,Vedhika Mohan,Female,18-24,Bhubaneswar,Odisha,Loyal,2025-02-18
C01279,Chandresh Chaudhuri,Female,45-54,Jaipur,Rajasthan,Regular,2025-02-15
C01280,Pranav Kadakia,Male,55+,Trichy,Tamil Nadu,Loyal,2024-11-16
C01281,Luke Naik,Male,35-44,Kolkata,West Bengal,Regular,2024-12-27
C01282,Jacob Aurora,Male,35-44,Jaipur,Rajasthan,Regular,2025-10-14
C01283,Libni Som,Male,18-24,Mumbai,Maharashtra,Regular,2024-08-24
C01284,Anay Ganesan,Female,55+,Kolkata,West Bengal,Regular,2024-05-23
C01285,Kabir Lala,Male,45-54,Madurai,Tamil Nadu,Regular,2024-12-22
C01286,Maanav Raval,Male,25-34,Kolkata,West Bengal,Regular,2026-03-28
C01287,Vritti Vig,Male,55+,Indore,Madhya Pradesh,Regular,2025-08-31
C01288,Manbir Virk,Female,55+,Madurai,Tamil Nadu,Regular,2025-02-28
C01289,Alka Kumar,Male,45-54,Bengaluru,Karnataka,Regular,2024-10-18
C01290,Umang Kunda,Female,55+,Indore,Madhya Pradesh,New,2025-10-16
C01291,Jyoti Pant,Male,25-34,Visakhapatnam,Andhra Pradesh,New,2025-01-31
C01292,Siddharth Ravel,Female,55+,Kochi,Kerala,New,2023-11-13
C01293,Pratyush Bedi,Female,35-44,Kochi,Kerala,Regular,2024-08-18
C01294,Ronith Memon,Female,55+,Jaipur,Rajasthan,Regular,2024-09-05
C01295,Gagan Subramaniam,Male,35-44,Delhi,Delhi,Regular,2025-11-09
C01296,Tanvi Srinivas,Male,45-54,Lucknow,Uttar Pradesh,New,2023-09-01
C01297,Akshay Sidhu,Male,35-44,Mumbai,Maharashtra,New,2025-07-24
C01298,Anya Aggarwal,Male,18-24,Madurai,Tamil Nadu,Regular,2024-10-03
C01299,Eiravati Dada,Male,35-44,Visakhapatnam,Andhra Pradesh,New,2024-11-21
C01300,Chaitaly Guha,Female,45-54,Trichy,Tamil Nadu,Regular,2025-06-09
C01301,Sarthak Dutt,Male,55+,Jaipur,Rajasthan,Regular,2026-01-22
C01302,Diya Chaudhary,Female,55+,Patna,Bihar,Regular,2025-07-14
C01303,Siya Ranganathan,Male,45-54,Bengaluru,Karnataka,Regular,2025-09-09
